tkr,cdate,cp
SPY,2005-09-08,123.50
SPY,2005-09-07,123.910004
SPY,2005-09-06,123.699997
SPY,2005-09-02,122.269997
SPY,2005-09-01,122.489998
SPY,2005-08-31,122.580002
SPY,2005-08-30,121.050003
SPY,2005-08-29,121.690002
SPY,2005-08-26,120.760002
SPY,2005-08-25,121.589996
SPY,2005-08-24,121.150002
SPY,2005-08-23,122.239998
SPY,2005-08-22,122.470001
SPY,2005-08-19,122.470001
SPY,2005-08-18,122.190002
SPY,2005-08-17,122.199997
SPY,2005-08-16,122.209999
SPY,2005-08-15,123.82
SPY,2005-08-12,123.059998
SPY,2005-08-11,123.82
SPY,2005-08-10,123.330002
SPY,2005-08-09,123.389999
SPY,2005-08-08,122.650002
SPY,2005-08-05,122.879997
SPY,2005-08-04,123.720001
SPY,2005-08-03,124.720001
SPY,2005-08-02,124.389999
SPY,2005-08-01,123.650002
SPY,2005-07-29,123.739998
SPY,2005-07-28,124.57
SPY,2005-07-27,123.790001
SPY,2005-07-26,123.339996
SPY,2005-07-25,123.190002
SPY,2005-07-22,123.540001
SPY,2005-07-21,122.720001
SPY,2005-07-20,123.440002
SPY,2005-07-19,123.019997
SPY,2005-07-18,122.349998
SPY,2005-07-15,122.839996
SPY,2005-07-14,122.910004
SPY,2005-07-13,122.43
SPY,2005-07-12,122.260002
SPY,2005-07-11,121.940002
SPY,2005-07-08,121.32
SPY,2005-07-07,119.949997
SPY,2005-07-06,119.480003
SPY,2005-07-05,120.489998
SPY,2005-07-01,119.529999
SPY,2005-06-30,119.18
SPY,2005-06-29,119.830002
SPY,2005-06-28,120.150002
SPY,2005-06-27,119.150002
SPY,2005-06-24,118.980003
SPY,2005-06-23,119.860001
SPY,2005-06-22,121.57
SPY,2005-06-21,121.470001
SPY,2005-06-20,121.400002
SPY,2005-06-17,121.360001
SPY,2005-06-16,121.400002
SPY,2005-06-15,121.089996
SPY,2005-06-14,120.860001
SPY,2005-06-13,120.580002
SPY,2005-06-10,120.199997
SPY,2005-06-09,120.480003
SPY,2005-06-08,119.910004
SPY,2005-06-07,120.129997
SPY,2005-06-06,120.040001
SPY,2005-06-03,120.150002
SPY,2005-06-02,120.760002
SPY,2005-06-01,120.50
SPY,2005-05-31,119.480003
SPY,2005-05-27,120.25
SPY,2005-05-26,120.050003
SPY,2005-05-25,119.410004
SPY,2005-05-24,119.50
SPY,2005-05-23,119.779999
SPY,2005-05-20,119.120003
SPY,2005-05-19,119.290001
SPY,2005-05-18,118.790001
SPY,2005-05-17,117.580002
SPY,2005-05-16,116.800003
SPY,2005-05-13,115.720001
SPY,2005-05-12,115.949997
SPY,2005-05-11,117.239998
SPY,2005-05-10,116.599998
SPY,2005-05-09,117.82
SPY,2005-05-06,117.089996
SPY,2005-05-05,117.459999
SPY,2005-05-04,117.50
SPY,2005-05-03,116.599998
SPY,2005-05-02,116.400002
SPY,2005-04-29,115.75
SPY,2005-04-28,114.199997
SPY,2005-04-27,115.650002
SPY,2005-04-26,115.199997
SPY,2005-04-25,116.330002
SPY,2005-04-22,115.57
SPY,2005-04-21,116.010002
SPY,2005-04-20,113.800003
SPY,2005-04-19,115.410004
SPY,2005-04-18,114.50
SPY,2005-04-15,114.150002
SPY,2005-04-14,115.769997
SPY,2005-04-13,117.300003
SPY,2005-04-12,118.699997
SPY,2005-04-11,118.089996
SPY,2005-04-08,118.00
SPY,2005-04-07,119.239998
SPY,2005-04-06,118.599998
SPY,2005-04-05,118.190002
SPY,2005-04-04,117.629997
SPY,2005-04-01,117.43
SPY,2005-03-31,117.959999
SPY,2005-03-30,118.18
SPY,2005-03-29,116.529999
SPY,2005-03-28,117.309998
SPY,2005-03-24,117.139999
SPY,2005-03-23,117.00
SPY,2005-03-22,116.900002
SPY,2005-03-21,118.099998
SPY,2005-03-18,118.540001
SPY,2005-03-17,119.360001
SPY,2005-03-16,119.120003
SPY,2005-03-15,120.139999
SPY,2005-03-14,121.139999
SPY,2005-03-11,120.389999
SPY,2005-03-10,121.239998
SPY,2005-03-09,120.970001
SPY,2005-03-08,122.330002
SPY,2005-03-07,122.790001
SPY,2005-03-04,122.730003
SPY,2005-03-03,121.220001
SPY,2005-03-02,121.169998
SPY,2005-03-01,121.230003
SPY,2005-02-28,120.629997
SPY,2005-02-25,121.43
SPY,2005-02-24,120.239998
SPY,2005-02-23,119.449997
SPY,2005-02-22,118.599998
SPY,2005-02-18,120.389999
SPY,2005-02-17,120.230003
SPY,2005-02-16,121.209999
SPY,2005-02-15,121.129997
SPY,2005-02-14,120.68
SPY,2005-02-11,120.769997
SPY,2005-02-10,119.739998
SPY,2005-02-09,119.309998
SPY,2005-02-08,120.209999
SPY,2005-02-07,120.07
SPY,2005-02-04,120.230003
SPY,2005-02-03,118.959999
SPY,2005-02-02,119.269997
SPY,2005-02-01,118.910004
SPY,2005-01-31,118.160004
SPY,2005-01-28,117.43
SPY,2005-01-27,117.43
SPY,2005-01-26,117.230003
SPY,2005-01-25,116.879997
SPY,2005-01-24,116.550003
SPY,2005-01-21,116.779999
SPY,2005-01-20,117.50
SPY,2005-01-19,118.220001
SPY,2005-01-18,119.470001
SPY,2005-01-14,118.239998
SPY,2005-01-13,117.620003
SPY,2005-01-12,118.57
SPY,2005-01-11,118.18
SPY,2005-01-10,119.00
SPY,2005-01-07,118.440002
SPY,2005-01-06,118.610001
SPY,2005-01-05,118.010002
SPY,2005-01-04,118.830002
SPY,2005-01-03,120.300003
SPY,2004-12-31,120.870003
SPY,2004-12-30,121.129997
SPY,2004-12-29,121.360001
SPY,2004-12-28,121.18
SPY,2004-12-27,120.519997
SPY,2004-12-23,120.769997
SPY,2004-12-22,120.68
SPY,2004-12-21,120.389999
SPY,2004-12-20,119.470001
SPY,2004-12-17,119.440002
SPY,2004-12-16,120.809998
SPY,2004-12-15,120.879997
SPY,2004-12-14,120.790001
SPY,2004-12-13,120.370003
SPY,2004-12-10,119.330002
SPY,2004-12-09,119.209999
SPY,2004-12-08,118.790001
SPY,2004-12-07,118.099998
SPY,2004-12-06,119.209999
SPY,2004-12-03,119.25
SPY,2004-12-02,119.330002
SPY,2004-12-01,119.230003
SPY,2004-11-30,117.889999
SPY,2004-11-29,117.809998
SPY,2004-11-26,118.349998
SPY,2004-11-24,118.440002
SPY,2004-11-23,118.160004
SPY,2004-11-22,117.980003
SPY,2004-11-19,117.419998
SPY,2004-11-18,118.739998
SPY,2004-11-17,118.580002
SPY,2004-11-16,117.879997
SPY,2004-11-15,118.730003
SPY,2004-11-12,118.790001
SPY,2004-11-11,117.860001
SPY,2004-11-10,116.970001
SPY,2004-11-09,116.879997
SPY,2004-11-08,117.110001
SPY,2004-11-05,117.279999
SPY,2004-11-04,116.550003
SPY,2004-11-03,114.980003
SPY,2004-11-02,113.550003
SPY,2004-11-01,113.510002
SPY,2004-10-29,113.199997
SPY,2004-10-28,113.220001
SPY,2004-10-27,112.879997
SPY,2004-10-26,111.540001
SPY,2004-10-25,109.860001
SPY,2004-10-22,109.989998
SPY,2004-10-21,111.239998
SPY,2004-10-20,110.519997
SPY,2004-10-19,110.739998
SPY,2004-10-18,111.68
SPY,2004-10-15,111.260002
SPY,2004-10-14,110.639999
SPY,2004-10-13,111.540001
SPY,2004-10-12,112.529999
SPY,2004-10-11,112.970001
SPY,2004-10-08,112.510002
SPY,2004-10-07,113.449997
SPY,2004-10-06,114.68
SPY,2004-10-05,113.900002
SPY,2004-10-04,113.839996
SPY,2004-10-01,113.650002
SPY,2004-09-30,111.760002
SPY,2004-09-29,111.839996
SPY,2004-09-28,111.279999
SPY,2004-09-27,110.75
SPY,2004-09-24,111.459999
SPY,2004-09-23,110.949997
SPY,2004-09-22,111.550003
SPY,2004-09-21,112.959999
SPY,2004-09-20,112.470001
SPY,2004-09-17,113.150002
SPY,2004-09-16,113.139999
SPY,2004-09-15,112.800003
SPY,2004-09-14,113.660004
SPY,2004-09-13,113.43
SPY,2004-09-10,113.059998
SPY,2004-09-09,112.480003
SPY,2004-09-08,112.580002
SPY,2004-09-07,112.860001
SPY,2004-09-03,112.120003
SPY,2004-09-02,112.580002
SPY,2004-09-01,111.32
SPY,2004-08-31,111.110001
SPY,2004-08-30,110.529999
SPY,2004-08-27,111.449997
SPY,2004-08-26,111.099998
SPY,2004-08-25,111.099998
SPY,2004-08-24,110.349998
SPY,2004-08-23,110.199997
SPY,2004-08-20,110.480003
SPY,2004-08-19,109.709999
SPY,2004-08-18,110.029999
SPY,2004-08-17,108.910004
SPY,2004-08-16,108.300003
SPY,2004-08-13,107.190002
SPY,2004-08-12,106.980003
SPY,2004-08-11,108.160004
SPY,2004-08-10,108.379997
SPY,2004-08-09,107.00
SPY,2004-08-06,106.849998
SPY,2004-08-05,108.400002
SPY,2004-08-04,110.199997
SPY,2004-08-03,110.209999
SPY,2004-08-02,111.07
SPY,2004-07-30,110.839996
SPY,2004-07-29,110.57
SPY,2004-07-28,110.099998
SPY,2004-07-27,109.769997
SPY,2004-07-26,108.75
SPY,2004-07-23,108.959999
SPY,2004-07-22,109.879997
SPY,2004-07-21,109.580002
SPY,2004-07-20,111.639999
SPY,2004-07-19,110.239998
SPY,2004-07-16,110.709999
SPY,2004-07-15,110.800003
SPY,2004-07-14,111.519997
SPY,2004-07-13,111.860001
SPY,2004-07-12,111.779999
SPY,2004-07-09,111.730003
SPY,2004-07-08,111.440002
SPY,2004-07-07,112.220001
SPY,2004-07-06,111.889999
SPY,2004-07-02,112.879997
SPY,2004-07-01,112.940002
SPY,2004-06-30,114.529999
SPY,2004-06-29,113.919998
SPY,2004-06-28,113.449997
SPY,2004-06-25,113.839996
SPY,2004-06-24,114.389999
SPY,2004-06-23,114.75
SPY,2004-06-22,113.769997
SPY,2004-06-21,113.199997
SPY,2004-06-18,113.629997
SPY,2004-06-17,113.830002
SPY,2004-06-16,114.00
SPY,2004-06-15,114.019997
SPY,2004-06-14,113.220001
SPY,2004-06-10,114.349998
SPY,2004-06-09,113.790001
SPY,2004-06-08,114.860001
SPY,2004-06-07,114.699997
SPY,2004-06-04,112.980003
SPY,2004-06-03,112.089996
SPY,2004-06-02,113.129997
SPY,2004-06-01,112.709999
SPY,2004-05-28,112.860001
SPY,2004-05-27,112.870003
SPY,2004-05-26,112.239998
SPY,2004-05-25,111.849998
SPY,2004-05-24,110.269997
SPY,2004-05-21,109.809998
SPY,2004-05-20,109.620003
SPY,2004-05-19,109.269997
SPY,2004-05-18,109.650002
SPY,2004-05-17,109.099998
SPY,2004-05-14,110.040001
SPY,2004-05-13,109.989998
SPY,2004-05-12,110.449997
SPY,2004-05-11,109.75
SPY,2004-05-10,108.830002
SPY,2004-05-07,109.959999
SPY,2004-05-06,111.809998
SPY,2004-05-05,112.779999
SPY,2004-05-04,112.059998
SPY,2004-05-03,112.150002
SPY,2004-04-30,110.959999
SPY,2004-04-29,111.830002
SPY,2004-04-28,112.82
SPY,2004-04-27,114.300003
SPY,2004-04-26,114.199997
SPY,2004-04-23,114.360001
SPY,2004-04-22,114.25
SPY,2004-04-21,112.669998
SPY,2004-04-20,111.919998
SPY,2004-04-19,113.830002
SPY,2004-04-16,113.830002
SPY,2004-04-15,112.959999
SPY,2004-04-14,113.389999
SPY,2004-04-13,113.209999
SPY,2004-04-12,114.82
SPY,2004-04-08,114.370003
SPY,2004-04-07,114.629997
SPY,2004-04-06,114.900002
SPY,2004-04-05,115.269997
SPY,2004-04-02,114.639999
SPY,2004-04-01,113.779999
SPY,2004-03-31,113.099998
SPY,2004-03-30,112.970001
SPY,2004-03-29,112.589996
SPY,2004-03-26,111.029999
SPY,2004-03-25,111.00
SPY,2004-03-24,109.550003
SPY,2004-03-23,109.459999
SPY,2004-03-22,109.650002
SPY,2004-03-19,111.059998
SPY,2004-03-18,113.07
SPY,2004-03-17,113.040001
SPY,2004-03-16,111.790001
SPY,2004-03-15,111.199997
SPY,2004-03-12,112.580002
SPY,2004-03-11,111.120003
SPY,2004-03-10,112.580002
SPY,2004-03-09,114.50
SPY,2004-03-08,114.959999
SPY,2004-03-05,116.379997
SPY,2004-03-04,115.989998
SPY,2004-03-03,115.690002
SPY,2004-03-02,115.480003
SPY,2004-03-01,116.160004
SPY,2004-02-27,115.019997
SPY,2004-02-26,114.940002
SPY,2004-02-25,114.870003
SPY,2004-02-24,114.389999
SPY,2004-02-23,114.589996
SPY,2004-02-20,114.879997
SPY,2004-02-19,115.230003
SPY,2004-02-18,115.660004
SPY,2004-02-17,116.169998
SPY,2004-02-13,115.129997
SPY,2004-02-12,115.650002
SPY,2004-02-11,116.07
SPY,2004-02-10,114.849998
SPY,2004-02-09,114.480003
SPY,2004-02-06,114.449997
SPY,2004-02-05,113.18
SPY,2004-02-04,112.849998
SPY,2004-02-03,113.779999
SPY,2004-02-02,113.970001
SPY,2004-01-30,113.480003
SPY,2004-01-29,113.480003
SPY,2004-01-28,113.370003
SPY,2004-01-27,114.68
SPY,2004-01-26,115.870003
SPY,2004-01-23,114.43
SPY,2004-01-22,114.800003
SPY,2004-01-21,115.099998
SPY,2004-01-20,114.199997
SPY,2004-01-16,114.230003
SPY,2004-01-15,113.779999
SPY,2004-01-14,113.50
SPY,2004-01-13,112.559998
SPY,2004-01-12,113.220001
SPY,2004-01-09,112.389999
SPY,2004-01-08,113.379997
SPY,2004-01-07,112.93
SPY,2004-01-06,112.550003
SPY,2004-01-05,112.440002
SPY,2004-01-02,111.230003
SPY,2003-12-31,111.279999
SPY,2003-12-30,111.18
SPY,2003-12-29,111.160004
SPY,2003-12-26,109.699997
SPY,2003-12-24,109.620003
SPY,2003-12-23,109.730003
SPY,2003-12-22,109.660004
SPY,2003-12-19,108.900002
SPY,2003-12-18,109.720001
SPY,2003-12-17,108.50
SPY,2003-12-16,108.160004
SPY,2003-12-15,107.599998
SPY,2003-12-12,108.139999
SPY,2003-12-11,107.93
SPY,2003-12-10,106.730003
SPY,2003-12-09,106.739998
SPY,2003-12-08,107.57
SPY,2003-12-05,106.849998
SPY,2003-12-04,107.599998
SPY,2003-12-03,107.160004
SPY,2003-12-02,107.330002
SPY,2003-12-01,107.599998
SPY,2003-11-28,106.449997
SPY,2003-11-26,106.370003
SPY,2003-11-25,105.989998
SPY,2003-11-24,105.589996
SPY,2003-11-21,104.209999
SPY,2003-11-20,103.779999
SPY,2003-11-19,104.720001
SPY,2003-11-18,103.839996
SPY,2003-11-17,104.93
SPY,2003-11-14,105.459999
SPY,2003-11-13,106.360001
SPY,2003-11-12,106.330002
SPY,2003-11-11,105.150002
SPY,2003-11-10,105.18
SPY,2003-11-07,105.610001
SPY,2003-11-06,106.400002
SPY,2003-11-05,105.839996
SPY,2003-11-04,105.760002
SPY,2003-11-03,105.989998
SPY,2003-10-31,105.300003
SPY,2003-10-30,105.400002
SPY,2003-10-29,105.18
SPY,2003-10-28,105.040001
SPY,2003-10-27,103.629997
SPY,2003-10-24,103.580002
SPY,2003-10-23,103.349998
SPY,2003-10-22,103.540001
SPY,2003-10-21,104.860001
SPY,2003-10-20,105.040001
SPY,2003-10-17,104.260002
SPY,2003-10-16,105.410004
SPY,2003-10-15,104.989998
SPY,2003-10-14,105.269997
SPY,2003-10-13,104.900002
SPY,2003-10-10,104.57
SPY,2003-10-09,104.279999
SPY,2003-10-08,104.00
SPY,2003-10-07,104.260002
SPY,2003-10-06,103.860001
SPY,2003-10-03,103.389999
SPY,2003-10-02,102.449997
SPY,2003-10-01,102.080002
SPY,2003-09-30,99.949997
SPY,2003-09-29,100.93
SPY,2003-09-26,99.949997
SPY,2003-09-25,100.279999
SPY,2003-09-24,101.110001
SPY,2003-09-23,102.940002
SPY,2003-09-22,102.550003
SPY,2003-09-19,103.669998
SPY,2003-09-18,104.599998
SPY,2003-09-17,103.379997
SPY,2003-09-16,103.580002
SPY,2003-09-15,102.089996
SPY,2003-09-12,102.449997
SPY,2003-09-11,102.260002
SPY,2003-09-10,101.959999
SPY,2003-09-09,103.00
SPY,2003-09-08,103.68
SPY,2003-09-05,102.830002
SPY,2003-09-04,103.410004
SPY,2003-09-03,103.360001
SPY,2003-09-02,102.800003
SPY,2003-08-29,101.440002
SPY,2003-08-28,100.760002
SPY,2003-08-27,100.139999
SPY,2003-08-26,100.110001
SPY,2003-08-25,99.93
SPY,2003-08-22,99.769997
SPY,2003-08-21,100.769997
SPY,2003-08-20,100.449997
SPY,2003-08-19,100.860001
SPY,2003-08-18,100.480003
SPY,2003-08-15,99.620003
SPY,2003-08-14,99.309998
SPY,2003-08-13,99.040001
SPY,2003-08-12,99.550003
SPY,2003-08-11,98.650002
SPY,2003-08-08,98.279999
SPY,2003-08-07,98.00
SPY,2003-08-06,96.980003
SPY,2003-08-05,96.419998
SPY,2003-08-04,98.510002
SPY,2003-08-01,98.510002
SPY,2003-07-31,99.389999
SPY,2003-07-30,99.160004
SPY,2003-07-29,99.400002
SPY,2003-07-28,99.860001
SPY,2003-07-25,100.230003
SPY,2003-07-24,98.489998
SPY,2003-07-23,99.239998
SPY,2003-07-22,99.169998
SPY,2003-07-21,98.279999
SPY,2003-07-18,99.510002
SPY,2003-07-17,98.50
SPY,2003-07-16,99.919998
SPY,2003-07-15,100.510002
SPY,2003-07-14,100.730003
SPY,2003-07-11,100.239998
SPY,2003-07-10,99.300003
SPY,2003-07-09,100.580002
SPY,2003-07-08,101.150002
SPY,2003-07-07,100.699997
SPY,2003-07-03,98.739998
SPY,2003-07-02,99.769997
SPY,2003-07-01,98.529999
SPY,2003-06-30,97.629997
SPY,2003-06-27,97.660004
SPY,2003-06-26,98.800003
SPY,2003-06-25,97.529999
SPY,2003-06-24,98.519997
SPY,2003-06-23,98.419998
SPY,2003-06-20,99.440002
SPY,2003-06-19,100.019997
SPY,2003-06-18,101.57
SPY,2003-06-17,101.660004
SPY,2003-06-16,101.660004
SPY,2003-06-13,99.559998
SPY,2003-06-12,100.610001
SPY,2003-06-11,100.300003
SPY,2003-06-10,99.25
SPY,2003-06-09,98.25
SPY,2003-06-06,99.260002
SPY,2003-06-05,99.650002
SPY,2003-06-04,99.160004
SPY,2003-06-03,97.75
SPY,2003-06-02,97.349998
SPY,2003-05-30,96.949997
SPY,2003-05-29,95.419998
SPY,2003-05-28,95.669998
SPY,2003-05-27,95.400002
SPY,2003-05-23,93.760002
SPY,2003-05-22,93.57
SPY,2003-05-21,92.650002
SPY,2003-05-20,92.459999
SPY,2003-05-19,92.650002
SPY,2003-05-16,94.870003
SPY,2003-05-15,95.110001
SPY,2003-05-14,94.510002
SPY,2003-05-13,94.709999
SPY,2003-05-12,94.879997
SPY,2003-05-09,93.730003
SPY,2003-05-08,92.449997
SPY,2003-05-07,93.389999
SPY,2003-05-06,93.910004
SPY,2003-05-05,93.029999
SPY,2003-05-02,93.209999
SPY,2003-05-01,91.900002
SPY,2003-04-30,91.910004
SPY,2003-04-29,92.110001
SPY,2003-04-28,91.790001
SPY,2003-04-25,90.230003
SPY,2003-04-24,91.360001
SPY,2003-04-23,92.18
SPY,2003-04-22,91.339996
SPY,2003-04-21,89.650002
SPY,2003-04-17,89.559998
SPY,2003-04-16,88.25
SPY,2003-04-15,89.779999
SPY,2003-04-14,88.949997
SPY,2003-04-11,87.150002
SPY,2003-04-10,87.510002
SPY,2003-04-09,87.029999
SPY,2003-04-08,88.190002
SPY,2003-04-07,88.050003
SPY,2003-04-04,88.220001
SPY,2003-04-03,87.699997
SPY,2003-04-02,88.120003
SPY,2003-04-01,86.040001
SPY,2003-03-31,84.739998
SPY,2003-03-28,86.709999
SPY,2003-03-27,87.150002
SPY,2003-03-26,87.080002
SPY,2003-03-25,87.519997
SPY,2003-03-24,86.690002
SPY,2003-03-21,89.669998
SPY,2003-03-20,88.150002
SPY,2003-03-19,87.959999
SPY,2003-03-18,87.290001
SPY,2003-03-17,86.779999
SPY,2003-03-14,84.129997
SPY,2003-03-13,83.860001
SPY,2003-03-12,81.059998
SPY,2003-03-11,80.519997
SPY,2003-03-10,81.32
SPY,2003-03-07,83.32
SPY,2003-03-06,82.75
SPY,2003-03-05,83.449997
SPY,2003-03-04,82.75
SPY,2003-03-03,84.089996
SPY,2003-02-28,84.900002
SPY,2003-02-27,84.339996
SPY,2003-02-26,83.239998
SPY,2003-02-25,84.470001
SPY,2003-02-24,83.800003
SPY,2003-02-21,85.18
SPY,2003-02-20,84.330002
SPY,2003-02-19,85.18
SPY,2003-02-18,85.629997
SPY,2003-02-14,84.150002
SPY,2003-02-13,82.349998
SPY,2003-02-12,82.099998
SPY,2003-02-11,83.43
SPY,2003-02-10,84.010002
SPY,2003-02-07,83.419998
SPY,2003-02-06,84.449997
SPY,2003-02-05,84.849998
SPY,2003-02-04,85.379997
SPY,2003-02-03,86.230003
SPY,2003-01-31,86.059998
SPY,2003-01-30,84.43
SPY,2003-01-29,86.480003
SPY,2003-01-28,85.830002
SPY,2003-01-27,85.199997
SPY,2003-01-24,86.379997
SPY,2003-01-23,88.709999
SPY,2003-01-22,88.169998
SPY,2003-01-21,89.25
SPY,2003-01-17,90.660004
SPY,2003-01-16,92.019997
SPY,2003-01-15,92.400002
SPY,2003-01-14,93.330002
SPY,2003-01-13,93.029999
SPY,2003-01-10,93.059998
SPY,2003-01-09,92.809998
SPY,2003-01-08,91.389999
SPY,2003-01-07,92.730003
SPY,2003-01-06,92.959999
SPY,2003-01-03,91.349998
SPY,2003-01-02,91.07
SPY,2002-12-31,88.230003
SPY,2002-12-30,88.110001
SPY,2002-12-27,87.379997
SPY,2002-12-26,89.389999
SPY,2002-12-24,89.349998
SPY,2002-12-23,90.019997
SPY,2002-12-20,89.989998
SPY,2002-12-19,89.160004
SPY,2002-12-18,89.800003
SPY,2002-12-17,90.849998
SPY,2002-12-16,91.650002
SPY,2002-12-13,89.339996
SPY,2002-12-12,90.769997
SPY,2002-12-11,90.779999
SPY,2002-12-10,90.699997
SPY,2002-12-09,89.50
SPY,2002-12-06,92.029999
SPY,2002-12-05,91.43
SPY,2002-12-04,92.449997
SPY,2002-12-03,92.870003
SPY,2002-12-02,94.129997
SPY,2002-11-29,93.980003
SPY,2002-11-27,94.279999
SPY,2002-11-26,91.699997
SPY,2002-11-25,93.480003
SPY,2002-11-22,93.419998
SPY,2002-11-21,94.089996
SPY,2002-11-20,92.370003
SPY,2002-11-19,90.360001
SPY,2002-11-18,90.480003
SPY,2002-11-15,91.400002
SPY,2002-11-14,90.730003
SPY,2002-11-13,89.050003
SPY,2002-11-12,88.959999
SPY,2002-11-11,88.260002
SPY,2002-11-08,89.650002
SPY,2002-11-07,90.760002
SPY,2002-11-06,93.040001
SPY,2002-11-05,91.849998
SPY,2002-11-04,91.129997
SPY,2002-11-01,90.269997
SPY,2002-10-31,88.519997
SPY,2002-10-30,89.43
SPY,2002-10-29,88.57
SPY,2002-10-28,89.610001
SPY,2002-10-25,90.199997
SPY,2002-10-24,88.360001
SPY,2002-10-23,90.199997
SPY,2002-10-22,89.519997
SPY,2002-10-21,90.169998
SPY,2002-10-18,88.639999
SPY,2002-10-17,88.269997
SPY,2002-10-16,86.550003
SPY,2002-10-15,88.699997
SPY,2002-10-14,84.629997
SPY,2002-10-11,84.160004
SPY,2002-10-10,80.629997
SPY,2002-10-09,78.099998
SPY,2002-10-08,80.370003
SPY,2002-10-07,79.129997
SPY,2002-10-04,80.800003
SPY,2002-10-03,82.309998
SPY,2002-10-02,83.150002
SPY,2002-10-01,85.720001
SPY,2002-09-30,81.790001
SPY,2002-09-27,82.75
SPY,2002-09-26,85.730003
SPY,2002-09-25,84.349998
SPY,2002-09-24,82.309998
SPY,2002-09-23,83.660004
SPY,2002-09-20,84.349998
SPY,2002-09-19,84.699997
SPY,2002-09-18,86.949997
SPY,2002-09-17,87.830002
SPY,2002-09-16,89.889999
SPY,2002-09-13,89.669998
SPY,2002-09-12,89.449997
SPY,2002-09-11,91.129997
SPY,2002-09-10,91.699997
SPY,2002-09-09,90.660004
SPY,2002-09-06,90.00
SPY,2002-09-05,88.779999
SPY,2002-09-04,89.540001
SPY,2002-09-03,88.279999
SPY,2002-08-30,91.779999
SPY,2002-08-29,92.139999
SPY,2002-08-28,92.099998
SPY,2002-08-27,94.160004
SPY,2002-08-26,95.260002
SPY,2002-08-23,94.599998
SPY,2002-08-22,96.68
SPY,2002-08-21,95.75
SPY,2002-08-20,94.389999
SPY,2002-08-19,95.400002
SPY,2002-08-16,93.220001
SPY,2002-08-15,93.50
SPY,2002-08-14,92.220001
SPY,2002-08-13,88.970001
SPY,2002-08-12,90.620003
SPY,2002-08-09,91.290001
SPY,2002-08-08,90.949997
SPY,2002-08-07,88.099998
SPY,2002-08-06,86.589996
SPY,2002-08-05,83.769997
SPY,2002-08-02,86.790001
SPY,2002-08-01,88.779999
SPY,2002-07-31,91.160004
SPY,2002-07-30,90.940002
SPY,2002-07-29,89.769997
SPY,2002-07-26,85.599998
SPY,2002-07-25,84.00
SPY,2002-07-24,84.720001
SPY,2002-07-23,79.949997
SPY,2002-07-22,82.199997
SPY,2002-07-19,84.709999
SPY,2002-07-18,87.800003
SPY,2002-07-17,90.739998
SPY,2002-07-16,90.559998
SPY,2002-07-15,92.339996
SPY,2002-07-12,91.849998
SPY,2002-07-11,92.870003
SPY,2002-07-10,92.120003
SPY,2002-07-09,95.599998
SPY,2002-07-08,98.07
SPY,2002-07-05,99.309998
SPY,2002-07-03,95.510002
SPY,2002-07-02,94.970001
SPY,2002-07-01,97.029999
SPY,2002-06-28,98.959999
SPY,2002-06-27,99.43
SPY,2002-06-26,97.720001
SPY,2002-06-25,97.559998
SPY,2002-06-24,99.800003
SPY,2002-06-21,99.279999
SPY,2002-06-20,101.209999
SPY,2002-06-19,102.519997
SPY,2002-06-18,104.970001
SPY,2002-06-17,104.120003
SPY,2002-06-14,101.400002
SPY,2002-06-13,101.550003
SPY,2002-06-12,102.580002
SPY,2002-06-11,101.959999
SPY,2002-06-10,103.739998
SPY,2002-06-07,103.339996
SPY,2002-06-06,103.459999
SPY,2002-06-05,105.610001
SPY,2002-06-04,104.629997
SPY,2002-06-03,104.370003
SPY,2002-05-31,107.220001
SPY,2002-05-30,107.00
SPY,2002-05-29,107.300003
SPY,2002-05-28,108.099998
SPY,2002-05-24,108.690002
SPY,2002-05-23,110.099998
SPY,2002-05-22,108.940002
SPY,2002-05-21,108.699997
SPY,2002-05-20,109.699997
SPY,2002-05-17,110.900002
SPY,2002-05-16,110.360001
SPY,2002-05-15,109.790001
SPY,2002-05-14,110.220001
SPY,2002-05-13,107.870003
SPY,2002-05-10,105.720001
SPY,2002-05-09,107.75
SPY,2002-05-08,109.010002
SPY,2002-05-07,105.099998
SPY,2002-05-06,105.470001
SPY,2002-05-03,107.580002
SPY,2002-05-02,108.760002
SPY,2002-05-01,109.18
SPY,2002-04-30,107.860001
SPY,2002-04-29,106.860001
SPY,2002-04-26,107.389999
SPY,2002-04-25,109.470001
SPY,2002-04-24,109.410004
SPY,2002-04-23,110.519997
SPY,2002-04-22,111.00
SPY,2002-04-19,112.879997
SPY,2002-04-18,112.470001
SPY,2002-04-17,112.959999
SPY,2002-04-16,113.199997
SPY,2002-04-15,110.57
SPY,2002-04-12,111.419998
SPY,2002-04-11,110.589996
SPY,2002-04-10,113.410004
SPY,2002-04-09,112.139999
SPY,2002-04-08,112.93
SPY,2002-04-05,112.690002
SPY,2002-04-04,112.669998
SPY,2002-04-03,113.139999
SPY,2002-04-02,113.940002
SPY,2002-04-01,114.57
SPY,2002-03-28,114.519997
SPY,2002-03-27,114.57
SPY,2002-03-26,114.269997
SPY,2002-03-25,113.610001
SPY,2002-03-22,115.040001
SPY,2002-03-21,115.290001
SPY,2002-03-20,115.239998
SPY,2002-03-19,117.449997
SPY,2002-03-18,116.669998
SPY,2002-03-15,116.650002
SPY,2002-03-14,115.879997
SPY,2002-03-13,116.040001
